Date,Consumption,Wind,Solar,Wind+Solar,wind_speed_germany_avg,temperature_air_mean_2m_germany_avg,sunshine_duration_germany_avg
09-05-2007,1434.624,,,,6.0375,11.65555556,14720
10-05-2007,1413.384,,,,5.95,13.83333333,10720
11-05-2007,1414.225,,,,6.1625,12.67777778,6480
12-05-2007,1183.749,,,,4.7875,12.15555556,12720
13-05-2007,1058.64,,,,3.9875,16.31111111,26800
14-05-2007,1393.619,,,,5.175,16.07777778,23240
15-05-2007,1394.495,,,,3.825,10.78888889,11040
16-05-2007,1380.842,,,,4.25,11.02222222,21120
17-05-2007,1086.609,,,,4.15,9.477777778,17200
18-05-2007,1210.026,,,,3.2875,12.6,44840
19-05-2007,1105.205,,,,3.4,16.27777778,35800
20-05-2007,1020.532,,,,3.0875,18.36666667,32920
21-05-2007,1365.723,,,,2.725,21.16666667,39160
22-05-2007,1387.172,,,,2.9,19.58888889,27520
23-05-2007,1374.524,,,,2.45,17.53333333,35480
24-05-2007,1381.45,,,,2.4875,19.41111111,41840
25-05-2007,1375.075,,,,2.875,20.98888889,31560
26-05-2007,1143.336,,,,2.7,17.83333333,14280
27-05-2007,972.974,,,,3.1375,16.84444444,16880
28-05-2007,1010.256,,,,3.225,14.12222222,4240
29-05-2007,1368.066,,,,5.975,13.14444444,6880
30-05-2007,1356.556,,,,3.6375,12.41111111,33360
31-05-2007,1351.997,,,,2.7625,14.2,23520
01-06-2007,1349.473,,,,3.271428571,15.87777778,27080
02-06-2007,1149.59,,,,2.725,15.66666667,8600
03-06-2007,1029.239,,,,2.5875,15.83333333,7680
04-06-2007,1352.52,,,,2.6375,16.81111111,10800
05-06-2007,1368.802,,,,2.575,17.47777778,15200
06-06-2007,1364.531,,,,2.8875,19.28888889,31640
07-06-2007,1163.954,,,,3.575,21.92222222,42240
08-06-2007,1291.584,,,,3.175,23.16666667,48600
09-06-2007,1145.432,,,,2.9,21.71111111,34920
10-06-2007,1043.243,,,,2.275,21.33333333,38720
11-06-2007,1382.614,,,,2.125,21.16666667,40200
12-06-2007,1402.822,,,,3.2,19.75555556,26800
13-06-2007,1392.685,,,,2.975,18.94444444,21960
14-06-2007,1394.073,,,,2.485714286,20.18888889,25520
15-06-2007,1393.974,,,,3.625,18.8,13680
16-06-2007,1166.588,,,,4.1625,16.67777778,21080
17-06-2007,1044.366,,,,3.6625,17.92222222,28600
18-06-2007,1380.744,,,,3.4875,17.41111111,15480
19-06-2007,1395.691,,,,2.2,19.85555556,45480
20-06-2007,1416.318,,,,3.1375,21.63333333,28520
21-06-2007,1405.108,,,,3.0875,16.91111111,5120
22-06-2007,1367.783,,,,3.3125,16.34444444,20320
23-06-2007,1147.464,,,,4.375,15.6,16120
24-06-2007,1038.627,,,,3.1875,17.83333333,25240
25-06-2007,1377.469,,,,4,18.21111111,18680
26-06-2007,1416.017,,,,7.0875,13.6,11400
27-06-2007,1439.9,,,,7.0125,12.36666667,11080
28-06-2007,1380.981,,,,5.1125,13.77777778,17160
29-06-2007,1361.396,,,,4.375,14.77777778,13560
30-06-2007,1161.874,,,,4.375,15.82222222,13960
01-07-2007,1045.584,,,,3.3375,18.6,16080
02-07-2007,1369.471,,,,3.35,17.37777778,6120
03-07-2007,1375.39,,,,3.9125,15.45555556,15400
04-07-2007,1366.085,,,,4.4375,13.83333333,9440
05-07-2007,1386.822,,,,5.85,14.51111111,10600
06-07-2007,1387.832,,,,6.9625,15.22222222,10240
07-07-2007,1183.696,,,,5.95,15.74444444,19760
08-07-2007,1037.251,,,,3.4375,16.92222222,38480
09-07-2007,1346.085,,,,2.725,14.46666667,3160
10-07-2007,1347.019,,,,2.975,13.26666667,18440
11-07-2007,1365.205,,,,4.0625,13.48888889,12000
12-07-2007,1366.847,,,,4.6375,15.06666667,4840
13-07-2007,1346.501,,,,3.4375,18.64444444,12880
14-07-2007,1143.953,,,,3.7,23.27777778,43640
15-07-2007,1037.757,,,,2.925,25.11111111,47600
16-07-2007,1360.83,,,,2.7875,27.22222222,46080
17-07-2007,1374.629,,,,4,22.27777778,38040
18-07-2007,1372.019,,,,2.8625,20.35555556,32520
19-07-2007,1370.079,,,,2.125,20.22222222,30880
20-07-2007,1356.929,,,,3.6875,20.73333333,25080
21-07-2007,1146.038,,,,3.1875,19.83333333,30520
22-07-2007,1033.964,,,,3.9375,16.8,21080
23-07-2007,1335.654,,,,3.2375,17.65555556,27560
24-07-2007,1383.808,,,,6.175,16.64444444,11560
25-07-2007,1358.899,,,,4.95,17.18888889,30960
26-07-2007,1343.761,,,,3.675,20.18888889,29800
27-07-2007,1341.888,,,,5.5375,18.85555556,27200
28-07-2007,1134.28,,,,4.1875,16.91111111,9280
29-07-2007,1035.021,,,,4.225,14.63333333,5320
30-07-2007,1338.61,,,,5.975,12.9,16680
31-07-2007,1323.255,,,,4.4625,13.6,20920
01-08-2007,1313.296,,,,2.8875,15.57777778,41840
02-08-2007,1355.736,,,,3.3625,16.63333333,13560
03-08-2007,1277.31,,,,3.7375,16.4,26320
04-08-2007,1101.342,,,,2.2625,17.74444444,42880
05-08-2007,1039.507,,,,3.2375,20.5,50600
06-08-2007,1341.397,,,,3.675,21.4,48880
07-08-2007,1395.238,,,,3.0625,19.73333333,20760
08-08-2007,1371.998,,,,3.125,17.74444444,9360
09-08-2007,1344.038,,,,3.725,19.06666667,21440
10-08-2007,1328.248,,,,3.1625,17.93333333,4280
11-08-2007,1104.216,,,,3.8125,17.36666667,12720
12-08-2007,997.376,,,,2.3625,17,23000
13-08-2007,1300.651,,,,2.725,17.91111111,28880
14-08-2007,1346.987,,,,2.9875,19.44444444,34320
15-08-2007,1348.552,,,,5.4375,22.15555556,18560
16-08-2007,1308.936,,,,5.0375,18.45555556,13320
17-08-2007,1281.584,,,,3.5,15.06666667,21320
18-08-2007,1127.393,,,,2.3,15.71111111,29880
19-08-2007,1025.3,,,,2.9375,17.86666667,24200
20-08-2007,1373.403,,,,2.875,17.57777778,18320
21-08-2007,1393.059,,,,3.3375,16.58888889,5280
22-08-2007,1411.963,,,,2.8375,17.24444444,18640
23-08-2007,1406.478,,,,2.2375,18.56666667,26280
24-08-2007,1360.429,,,,2.1875,19.27777778,35800
25-08-2007,1138.67,,,,2.7625,19.18888889,29600
26-08-2007,1025.367,,,,3.6625,18.31111111,27480
27-08-2007,1364.066,,,,3.2625,15.27777778,18400
28-08-2007,1390.286,,,,3.05,13.8,28080
29-08-2007,1422.812,,,,2.375,12.45555556,19120
30-08-2007,1421.014,,,,3.6,13.31111111,19040
31-08-2007,1404.533,,,,4.225,14.42222222,1840
01-09-2007,1193.544,,,,3.85,14.75555556,6760
02-09-2007,1099.489,,,,3.725,15.7,6160
03-09-2007,1424.461,,,,4.475,13.3,13800
04-09-2007,1411.292,,,,4.85,10.21111111,20440
05-09-2007,1407.592,,,,3.325,11.11111111,25080
06-09-2007,1430.784,,,,3.6875,12.86666667,17160
07-09-2007,1429.646,,,,4.275,14.32222222,7360
08-09-2007,1246.981,,,,4.525,14.47777778,1400
09-09-2007,1130.733,,,,4.8625,13.67777778,16800
10-09-2007,1443.708,,,,5.15,12.14444444,4960
11-09-2007,1439.069,,,,4.275,12.94444444,10240
12-09-2007,1431.079,,,,3.2625,13.17777778,9560
13-09-2007,1411.745,,,,2.575,12.27777778,12240
14-09-2007,1411.93,,,,3.575,13.52222222,25120
15-09-2007,1235.884,,,,4.475,12.57777778,26920
16-09-2007,1092.305,,,,3.65,14.54444444,35360
17-09-2007,1425.488,,,,3.7375,16.41111111,18760
18-09-2007,1461.307,,,,4.8625,11.28888889,10000
19-09-2007,1443.422,,,,4.075,9.811111111,23880
20-09-2007,1438.282,,,,4.55,12.68888889,19760
21-09-2007,1417.439,,,,3.75,14.83333333,21840
22-09-2007,1209.763,,,,2.075,14.86666667,30640
23-09-2007,1103.904,,,,2.1875,15.98888889,37720
24-09-2007,1430.922,,,,3.875,16.71111111,30400
25-09-2007,1455.46,,,,3.9,12.17777778,9520
26-09-2007,1452.04,,,,2.1375,10.6,13560
27-09-2007,1501.586,,,,4.3875,11.5,2240
28-09-2007,1465.401,,,,4.1125,12.62222222,2160
29-09-2007,1260.661,,,,4.875,12,5120
30-09-2007,1129.808,,,,3.6,12.36666667,10080
01-10-2007,1418.342,,,,1.975,12.4,11840
02-10-2007,1445.997,,,,2.3,12.96666667,5280
03-10-2007,1158.327,,,,2.425,13.08888889,14680
04-10-2007,1428.652,,,,2.4,13.54444444,5200
05-10-2007,1414.107,,,,2.2125,12.13333333,9640
06-10-2007,1214.732,,,,2.3125,9.711111111,18240
07-10-2007,1106.199,,,,1.6875,9.311111111,29760
08-10-2007,1439.71,,,,2.025,9.288888889,18080
09-10-2007,1470.859,,,,1.6875,9.866666667,9160
10-10-2007,1466.585,,,,2.2375,9.611111111,23320
11-10-2007,1470.398,,,,2.2625,9.377777778,16120
12-10-2007,1499.287,,,,4.225,11.15555556,4880
13-10-2007,1228.714,,,,2.0625,8.833333333,25360
14-10-2007,1117.732,,,,3.0625,8.011111111,36920
15-10-2007,1449.268,,,,3.1625,10.55555556,35720
16-10-2007,1472.721,,,,3.6125,12.86666667,17400
17-10-2007,1497.805,,,,4.5875,12.81111111,15440
18-10-2007,1507.164,,,,5.2125,7.944444444,13600
19-10-2007,1501.243,,,,3.6625,5.688888889,15000
20-10-2007,1279.587,,,,2.45,4,20080
21-10-2007,1190.55,,,,2.775,4.722222222,7040
22-10-2007,1506.371,,,,3.2,2.8,20920
23-10-2007,1538.694,,,,3.4875,4.088888889,12680
24-10-2007,1540.721,,,,4.1,6.488888889,400
25-10-2007,1522.027,,,,3.4625,7.266666667,120
26-10-2007,1506.312,,,,3.025,7.477777778,560
27-10-2007,1296.302,,,,1.8625,7.533333333,360
28-10-2007,1185.017,,,,3.25,7.022222222,7600
29-10-2007,1506.281,,,,3.1375,7.7,9480
30-10-2007,1514.627,,,,2.9,7.822222222,6800
31-10-2007,1472.331,,,,2.8,6.366666667,12040
01-11-2007,1300.805,,,,3.2,8.844444444,5200
02-11-2007,1408.209,,,,2.5,10.27777778,2640
03-11-2007,1287.15,,,,3.55,10.7,360
04-11-2007,1186.636,,,,3.1875,7.833333333,8480
05-11-2007,1494.452,,,,2.8125,5.044444444,9480
06-11-2007,1591.535,,,,6.1625,5.755555556,7240
07-11-2007,1644.873,,,,7.375,6.666666667,1320
08-11-2007,1580.649,,,,5.9125,8.188888889,3800
09-11-2007,1610.09,,,,7.9375,4.5,4000
10-11-2007,1373.29,,,,6.4,3.577777778,4920
11-11-2007,1238.464,,,,6.25,3.844444444,2200
12-11-2007,1553.367,,,,5.8,3.033333333,8560
13-11-2007,1561.059,,,,4.625,2.366666667,9360
14-11-2007,1556.708,,,,3.8625,0.988888889,6080
15-11-2007,1539.716,,,,2.7875,0.3,10280
16-11-2007,1544.613,,,,2.7625,1.122222222,4160
17-11-2007,1349.997,,,,2.225,3.388888889,640
18-11-2007,1224.475,,,,3.1125,3.444444444,3640
19-11-2007,1558.245,,,,4.7875,1.5,4400
20-11-2007,1573.769,,,,3.95,2.455555556,3160
21-11-2007,1552.344,,,,4.1125,3.677777778,8560
22-11-2007,1548.079,,,,3.2625,5.766666667,7640
23-11-2007,1532.874,,,,2.7625,5.3,80
24-11-2007,1351.308,,,,3.7625,2.511111111,11080
25-11-2007,1294.132,,,,6.4375,3.588888889,2240
26-11-2007,1599.772,,,,6.85,1.877777778,10920
27-11-2007,1595.457,,,,3.9,1.166666667,7240
28-11-2007,1587.481,,,,3.3875,1.088888889,7480
29-11-2007,1610.842,,,,4.6875,2.6,4040
30-11-2007,1586.737,,,,5.075,5.222222222,1440
01-12-2007,1385.024,,,,5.775,7.044444444,6800
02-12-2007,1299.624,,,,7.625,7.166666667,1000
03-12-2007,1617.784,,,,8.325,6.155555556,2280
04-12-2007,1593.123,,,,5.4375,4.955555556,6040
05-12-2007,1591.552,,,,5.5125,8.333333333,1120
06-12-2007,1587.45,,,,6.1875,8.866666667,2320
07-12-2007,1615,,,,8.1875,8.966666667,3320
08-12-2007,1380.693,,,,6.15,5.222222222,4480
09-12-2007,1246.85,,,,5.3125,5.488888889,3600
10-12-2007,1545.319,,,,3.675,4.255555556,6040
11-12-2007,1571.093,,,,3.9,3.977777778,2240
12-12-2007,1574.249,,,,3.125,3.788888889,560
13-12-2007,1556.444,,,,2.4875,2.766666667,2920
14-12-2007,1546.376,,,,2.4875,0.888888889,1040
15-12-2007,1340.326,,,,3.4625,-0.833333333,13440
16-12-2007,1247.58,,,,2.975,-2.155555556,6640
17-12-2007,1543.455,,,,4.2625,-0.522222222,6760
18-12-2007,1564.052,,,,3.0375,-1.588888889,8240
19-12-2007,1557.209,,,,2.0375,-1.955555556,10160
20-12-2007,1531.29,,,,2.1125,-3.133333333,5800
21-12-2007,1457.683,,,,1.8875,-4.6,10720
22-12-2007,1305.698,,,,1.875,-4.577777778,10560
23-12-2007,1226.681,,,,2.125,-1.966666667,9040
24-12-2007,1168.744,,,,2.625,-0.111111111,5040
25-12-2007,1112.363,,,,4.7375,-0.433333333,8120
26-12-2007,1120.251,,,,3.5,0.022222222,2640
27-12-2007,1287.245,,,,3.9625,1.333333333,880
28-12-2007,1308.594,,,,5.2,3.122222222,8040
29-12-2007,1256.51,,,,5.8375,2.866666667,7760
30-12-2007,1142.201,,,,4.2875,3.611111111,760
31-12-2007,1145.582,,,,2.9875,1.2,4520
01-01-2008,1083.424,,,,2.1375,-0.477777778,1680
02-01-2008,1396.483,,,,3.9375,-1.544444444,7880
03-01-2008,1523.427,,,,6.3125,-2.777777778,2880
04-01-2008,1512.429,,,,5.7375,-3,7200
05-01-2008,1355.843,,,,5.1625,1.544444444,0
06-01-2008,1209.011,,,,3.525,2.566666667,1440
07-01-2008,1542.984,,,,5.9625,3.666666667,3080
08-01-2008,1565.447,,,,4.9875,4.555555556,9640
09-01-2008,1561.768,,,,4.75,3.666666667,4000
10-01-2008,1571.959,,,,5.575,5.2,11800
11-01-2008,1551.756,,,,5.6625,7.944444444,4920
12-01-2008,1355.192,,,,5.275,5.044444444,1440
13-01-2008,1225.854,,,,4.1625,2.788888889,20720
14-01-2008,1556.149,,,,4.9625,3.111111111,6280
15-01-2008,1596.221,,,,6.775,6.177777778,11080
16-01-2008,1575.663,,,,5.625,6.755555556,2480
17-01-2008,1548.472,,,,4.3,5.266666667,6880
18-01-2008,1549.215,,,,6.2625,7.211111111,2520
19-01-2008,1352.255,,,,7.0125,9.755555556,0
20-01-2008,1224.458,,,,6.1875,9.077777778,680
21-01-2008,1552.516,,,,7.1375,8.1,120
22-01-2008,1565.022,,,,5.8875,3.322222222,10040
23-01-2008,1557.643,,,,4.05,2.955555556,10600
24-01-2008,1568.373,,,,5.0625,6.844444444,5640
25-01-2008,1599.434,,,,6.1375,4.822222222,20000
26-01-2008,1409.606,,,,7.6375,6.488888889,7520
27-01-2008,1272.86,,,,7.0375,6.322222222,280
28-01-2008,1516.204,,,,2.725,6,3040
29-01-2008,1531.764,,,,2.975,5.377777778,3480
30-01-2008,1556.646,,,,3.95,3.311111111,40
31-01-2008,1593.5,,,,6.6375,2.277777778,3846.8
01-02-2008,1604.691,,,,7.8875,5.044444444,1720
02-02-2008,1355.376,,,,5.725,1.888888889,9280
03-02-2008,1223.609,,,,4.9875,1.088888889,26480
04-02-2008,1481.154,,,,4.55,3.1,12400
05-02-2008,1536.143,,,,5.7,4.955555556,6400
06-02-2008,1572.79,,,,6.7875,7.122222222,2480
07-02-2008,1566.609,,,,4.575,4.2,16760
08-02-2008,1503.415,,,,2.8875,5.322222222,15960
09-02-2008,1293.027,,,,2.725,5.555555556,26400
10-02-2008,1179.2,,,,2.0625,4.455555556,29680
11-02-2008,1492.048,,,,2.225,3.766666667,26040
12-02-2008,1523.91,,,,2.425,3.677777778,13680
13-02-2008,1542.293,,,,2.225,1.955555556,19960
14-02-2008,1556.974,,,,2.075,1.855555556,3840
15-02-2008,1538.604,,,,3.55,-0.744444444,24680
16-02-2008,1326.761,,,,2.6125,-2.644444444,29080
17-02-2008,1229.443,,,,3.55,-0.788888889,26280
18-02-2008,1560.866,,,,4.25,2.333333333,10400
19-02-2008,1554.795,,,,2.875,3.711111111,11040
20-02-2008,1551.603,,,,2.8,4.211111111,12560
21-02-2008,1571.934,,,,4.85,5.955555556,1920
22-02-2008,1606.299,,,,8,9.244444444,2200
23-02-2008,1361.091,,,,5.95,8.333333333,14480
24-02-2008,1191.572,,,,4.05,8.933333333,14280
25-02-2008,1507.333,,,,4.15,7.122222222,18120
26-02-2008,1557.302,,,,6.1875,9.355555556,6080
27-02-2008,1582.078,,,,6.6875,6.4,7280
28-02-2008,1513.179,,,,3.4,5.755555556,17040
29-02-2008,1502.001,,,,4.4875,6.588888889,4920
01-03-2008,1375.903,,,,10.52857143,6.977777778,1600
02-03-2008,1265.889,,,,8.685714286,7.455555556,2000
03-03-2008,1519.856,,,,5.8,5.522222222,6480
04-03-2008,1545.508,,,,4.5125,2.144444444,12760
05-03-2008,1529.23,,,,4.5375,0.633333333,27800
06-03-2008,1570.612,,,,5.0375,3.544444444,8520
07-03-2008,1488.568,,,,3.3625,6.422222222,4320
08-03-2008,1283.302,,,,3.0375,5.977777778,10760
09-03-2008,1182.81,,,,5.125,7.255555556,13880
10-03-2008,1484.846,,,,6.25,8.466666667,23640
11-03-2008,1531.191,,,,7.375,8,8600
12-03-2008,1571.014,,,,9.6125,7.055555556,7600
13-03-2008,1573.429,,,,8.525,5.933333333,7920
14-03-2008,1510.365,,,,5.6625,6.155555556,8640
15-03-2008,1267.466,,,,2.9625,6.522222222,14480
16-03-2008,1165.851,,,,3.925,6.444444444,880
17-03-2008,1508.6,,,,5.925,3.511111111,9440
18-03-2008,1512.219,,,,5.6,2.177777778,24160
19-03-2008,1502.994,,,,4.325,1.644444444,13360
20-03-2008,1492.826,,,,5.6,1.933333333,11040
21-03-2008,1228.325,,,,5.8375,2.822222222,2400
22-03-2008,1208.581,,,,4.3625,1.277777778,1200
23-03-2008,1088.27,,,,3.125,-0.766666667,21160
24-03-2008,1115.513,,,,3.675,-0.255555556,20880
25-03-2008,1464.363,,,,6.0125,0.133333333,10520
26-03-2008,1529.734,,,,4.5125,1.288888889,11400
27-03-2008,1495.959,,,,2.55,3.066666667,13840
28-03-2008,1460.372,,,,4.6,6.088888889,21920
29-03-2008,1281.289,,,,6.2375,7.477777778,13080
30-03-2008,1167.593,,,,5.2875,10.12222222,22080
31-03-2008,1435.773,,,,3.3375,9.6,12000
01-04-2008,1468.038,,,,3.8125,9.366666667,22240
02-04-2008,1488.001,,,,5.6125,7.588888889,5560
03-04-2008,1491.993,,,,4.0875,6.533333333,3440
04-04-2008,1465.897,,,,2.9375,6.188888889,2120
05-04-2008,1271.197,,,,3.2625,5.977777778,1000
06-04-2008,1156.181,,,,2.975,3.9,11640
07-04-2008,1471.491,,,,3.4625,2.866666667,9480
08-04-2008,1472.065,,,,2.8125,4.355555556,21880
09-04-2008,1476.398,,,,2.825,5.411111111,6480
10-04-2008,1478.682,,,,2.65,5.3,8400
11-04-2008,1454.682,,,,3.375,6.644444444,3520
12-04-2008,1229.588,,,,4,8.233333333,24280
13-04-2008,1119.972,,,,2.9625,8.722222222,18360
14-04-2008,1456.913,,,,2.975,7.688888889,6080
15-04-2008,1482.648,,,,3.2625,5.855555556,6200
16-04-2008,1467.958,,,,2.75,4.622222222,17320
17-04-2008,1458.33,,,,3.1375,4.744444444,13920
18-04-2008,1435.367,,,,4.6,6.877777778,9720
19-04-2008,1259.607,,,,4.55,6.711111111,7040
20-04-2008,1110.038,,,,3.625,9.244444444,20560
21-04-2008,1457.043,,,,5.5875,10.8,32360
22-04-2008,1484.834,,,,5.2875,10.54444444,27680
23-04-2008,1420.243,,,,2.6,11.01111111,34560
24-04-2008,1416.933,,,,2.75,11.97777778,25480
25-04-2008,1401.472,,,,4.1625,10.45555556,15920
26-04-2008,1183.262,,,,2.175,11.6,30960
27-04-2008,1065.066,,,,3.5625,14.31111111,39600
28-04-2008,1409.408,,,,3.771428571,14.23333333,26280
29-04-2008,1419.492,,,,3.485714286,11.94444444,9280
30-04-2008,1374.498,,,,4,12.68888889,19000
01-05-2008,1026.167,,,,3.3,11.28888889,24440
02-05-2008,1201.579,,,,2.5375,10.77777778,28760
03-05-2008,1109.653,,,,2.1875,11.73333333,35680
04-05-2008,1031.472,,,,2.9125,12.55555556,42240
05-05-2008,1357.382,,,,3.075,13.6,40880
06-05-2008,1382.96,,,,3.075,14.56666667,44960
07-05-2008,1379.221,,,,2.35,15.27777778,47880
08-05-2008,1370.643,,,,2.4625,15.98888889,50520
09-05-2008,1344,,,,3.4875,17.05555556,51680
10-05-2008,1120.047,,,,3.825,17.61111111,50880
11-05-2008,957.026,,,,3.4125,17.38888889,49320
12-05-2008,989.434,,,,2.8125,17.66666667,48400
13-05-2008,1332.15,,,,3.7,15.7,38680
14-05-2008,1368.785,,,,2.475,15.84444444,47000
15-05-2008,1380.475,,,,2.575,15.98888889,33120
16-05-2008,1367.001,,,,2.3875,15.26666667,18000
17-05-2008,1184.424,,,,2.7125,13.24444444,8440
18-05-2008,1062.978,,,,3.0625,11.48888889,13200
19-05-2008,1363.607,,,,2.95,10.61111111,21240
20-05-2008,1370.487,,,,3.5125,11.15555556,38240
21-05-2008,1370.915,,,,3.05,11.61111111,30200
22-05-2008,1163.613,,,,2.4375,12.94444444,32640
23-05-2008,1258.231,,,,2.9125,14.41111111,27880
24-05-2008,1128.052,,,,3.5625,15.3,38720
25-05-2008,1050.947,,,,3.8125,15.65555556,24720
26-05-2008,1381.911,,,,3.5625,16.05555556,5160
27-05-2008,1398.667,,,,4.7625,16.87777778,18280
28-05-2008,1429.284,,,,4.75,19.37777778,27400
29-05-2008,1409.855,,,,4.2,20.04444444,29280
30-05-2008,1399.015,,,,3.8,20.76666667,34840
31-05-2008,1190.04,,,,3.35,20.13333333,34560
01-06-2008,1060.393,,,,2.7125,21.08888889,40720
02-06-2008,1379.592,,,,3.2,22.85555556,41800
03-06-2008,1389.905,,,,3.557142857,20.53333333,25760
04-06-2008,1397.524,,,,3.575,18.54444444,27840
05-06-2008,1393.859,,,,3.6,18.47777778,33040
06-06-2008,1357.035,,,,3.3375,18.78888889,34926
07-06-2008,1165.5,,,,3.0625,18.86666667,23880
08-06-2008,1045.6,,,,2.575,19.3,38760
09-06-2008,1355.783,,,,2.6125,19.63333333,48320
10-06-2008,1380.759,,,,3.414285714,19.44444444,45760
11-06-2008,1371.815,,,,4.725,15.34444444,24480
12-06-2008,1368.108,,,,3.4625,13,17506.4
13-06-2008,1346.021,,,,4.0875,11.43333333,13800
14-06-2008,1133.244,,,,3.1125,11.94444444,21640
15-06-2008,1035.383,,,,2.775,12,18600
16-06-2008,1343.318,,,,2.4375,12.66666667,25320
17-06-2008,1368.623,,,,1.975,14.27777778,36880
18-06-2008,1373.078,,,,2.725,17.32222222,34280
19-06-2008,1371.182,,,,4.5625,18.46666667,20760
20-06-2008,1340.465,,,,3.925,16.85555556,26440
21-06-2008,1139.909,,,,2.875,17.87777778,31960
22-06-2008,1060.216,,,,4.1125,22.15555556,32600
23-06-2008,1380.828,,,,5.25,18.05555556,39640
24-06-2008,1368.77,,,,2.5875,16.52222222,47080
25-06-2008,1383.384,,,,3.7125,19.24444444,23560
26-06-2008,1373.551,,,,3.675,18.88888889,38600
27-06-2008,1372.462,,,,5.1125,16.77777778,18960
28-06-2008,1163.012,,,,4.475,17.13333333,11760
29-06-2008,1038.172,,,,3.3125,19.32222222,34280
30-06-2008,1346.422,,,,3.5125,18.66666667,39400
01-07-2008,1380.288,,,,2.375,20.44444444,50880
02-07-2008,1397.098,,,,3.775,23.58888889,49720
03-07-2008,1404.763,,,,3.6875,22,29600
04-07-2008,1355.638,,,,4.725,16.36666667,14040
05-07-2008,1129.876,,,,2.45,18.21111111,36960
06-07-2008,1041.709,,,,3.05,19.68888889,26880
07-07-2008,1338.199,,,,4.625,17.06666667,19080
08-07-2008,1370.67,,,,5.75,15.86666667,15440
09-07-2008,1369.517,,,,4.8125,15.46666667,13480
10-07-2008,1369.54,,,,3.1625,17.85555556,11680
11-07-2008,1352.139,,,,3.5,18.98888889,14720
12-07-2008,1146.634,,,,4.3125,17.23333333,18840
13-07-2008,1029.243,,,,2.425,15.42222222,14680
14-07-2008,1324.471,,,,3.3125,16.07777778,20560
15-07-2008,1345.819,,,,3.9625,18.32222222,19600
16-07-2008,1359.372,,,,3.95,17.21111111,10960
17-07-2008,1362.253,,,,3.075,14.72222222,7000
18-07-2008,1333.615,,,,3.4125,15.3,2600
19-07-2008,1119.765,,,,4.525,16.94444444,14200
20-07-2008,1031.074,,,,4.4875,15.42222222,19000
21-07-2008,1334.297,,,,5.6125,12.9,5200
22-07-2008,1334.409,,,,3.925,14.63333333,12200
23-07-2008,1326.747,,,,2.2375,16.34444444,30720
24-07-2008,1324.874,,,,3.4125,18.91111111,41960
25-07-2008,1314.228,,,,3.25,21.8,35720
26-07-2008,1142.574,,,,3,23.06666667,32760
27-07-2008,1039.321,,,,2.975,23.87777778,41560
28-07-2008,1330.953,,,,3.3875,24.56666667,48120
29-07-2008,1359.079,,,,3.325,23.46666667,36720
30-07-2008,1350.439,,,,2.25,22.1,21520
31-07-2008,1350.253,,,,3.3,23.53333333,45000
01-08-2008,1328.425,,,,3.575,22.44444444,25120
02-08-2008,1117.795,,,,3.025,19.65555556,17120
03-08-2008,1046.408,,,,4.525,20.14444444,18200
04-08-2008,1349.001,,,,6.2375,18.25555556,17200
05-08-2008,1344.579,,,,4.95,17.88888889,25200
06-08-2008,1334.72,,,,2.4625,19.92222222,28680
07-08-2008,1359.001,,,,4.1125,23.03333333,36400
08-08-2008,1327.802,,,,4.75,18.6,18320
09-08-2008,1132.256,,,,4.275,16.5,25200
10-08-2008,1047.261,,,,4.1875,17.36666667,8480
11-08-2008,1340.211,,,,3.2875,18.75555556,21760
12-08-2008,1385.901,,,,4.05,18.27777778,5080
13-08-2008,1375.108,,,,6.075,17.94444444,27560
14-08-2008,1359.224,,,,4.2875,17.34444444,31000
15-08-2008,1307.532,,,,2.2875,14.68888889,11240
16-08-2008,1126.097,,,,2.0125,14.97777778,30440
17-08-2008,1031.6,,,,2.4625,16.93333333,27560
18-08-2008,1337.886,,,,3.075,17.62222222,12040
19-08-2008,1373.632,,,,4.5,19.66666667,18000
20-08-2008,1371.919,,,,4.9125,17.21111111,11320
21-08-2008,1360.072,,,,3.7125,17.7,21880
22-08-2008,1352.729,,,,2.525,17.22222222,9520
23-08-2008,1152.011,,,,4.65,14.17777778,10880
24-08-2008,1043.285,,,,3.925,14.53333333,14200
25-08-2008,1346.973,,,,2.75,16.14444444,10560
26-08-2008,1372.02,,,,3.125,17.6,14480
27-08-2008,1378.079,,,,3.2,17.91111111,15200
28-08-2008,1397.458,,,,3.65,17.24444444,6600
29-08-2008,1376.338,,,,3.775,17.13333333,9760
30-08-2008,1133.253,,,,2.3,16.76666667,39880
31-08-2008,1040.452,,,,3.575,18.73333333,41320
01-09-2008,1386.419,,,,3.7375,17.76666667,15800
02-09-2008,1399.869,,,,3.625,17.65555556,20080
03-09-2008,1409.421,,,,4.8125,16.18888889,13880
04-09-2008,1405.844,,,,4.325,14.47777778,20880
05-09-2008,1369.44,,,,3.9,16.87777778,17240
06-09-2008,1177.626,,,,4.0625,18.37777778,5720
07-09-2008,1073.273,,,,3.9375,16.12222222,8480
08-09-2008,1368.883,,,,3.7125,15.61111111,16600
